,CIK Number,Data Year - Fiscal,SIC_2,BigR,SmallR,RES_periodic,RES_annual,Industry Specialization (sale)_national,Industry Specialization (sale)_city,Office Size_sales,Big4,New Client,Tenure,Same MSA,INTEGRATED AUDIT,Historical is accelerated filer,Busy,WorkloadCompression,HI_pre_sq,Auditor resigned_revised,Log_AuditFee,Log_TaxFee,Log_AuditRelatedFee,Log_OtherFee,NonAuditFeeRatio,Influence,AbnormalLAF,Log Audit Report Lag,Due_to_Auditor,Going concern,SOX404auditorWeak,Disc. Accruals,Abs (Disc. Accruals),Abs(Accruals),Abs(Accruals/CFO),DD Residual,Small Profit,Prior ROA meet,Current Assets - Total,Accounts Payable - Trade,Assets - Total,Common/Ordinary Equity - Total,Cash and Short-Term Investments,Cost of Goods Sold,Common Shares Issued,Common Shares Outstanding,Debt in Current Liabilities - Total,Long-Term Debt - Issuance,Long-Term Debt - Total,Depreciation and Amortization,Income Before Extraordinary Items,Inventories - Total,Investment and Advances - Other,Short-Term Investments - Total,Current Liabilities - Total,Liabilities - Total,Net Income (Loss),Operating Activities - Net Cash Flow,Operating Income Before Depreciation,"Property, Plant and Equipment - Total (Gross)","Property, Plant and Equipment - Total (Net)",Preferred/Preference Stock (Capital) - Total,Retained Earnings,Receivables - Total,Sales/Turnover (Net),Sale of Common and Preferred Stock,Income Taxes Payable,Income Taxes - Total,Working Capital (Balance Sheet),Interest and Related Expense - Total,Price Close - Annual - Calendar
81576,1433714,2014,73,0,0,0,0,0.2727462889299918,0.7267681295065391,0.872178206729973,1.0,0.0,0.05263157894736842,1.0,0.0,0.0,1.0,0.6446924000286354,0.10431328861066382,0.0,0.7196883940086928,0.6570268095453268,0.42446520693132295,0.0,0.158004158004158,0.015933285079982505,0.8334903107912135,0.5524623918741902,0.0,0.0,0.0,0.5057282883870435,0.001293921828066467,0.012320353803730009,0.023877082129321284,0.03777484066947804,0.0,0.0,0.0012420636250777214,1.0101961670953013e-05,6.531691902274744e-05,0.286782007416078,0.0014389838263869491,0.00010913217070197626,0.0009983161024220736,0.0009983161024220736,0.0,5.6926304832230045e-05,0.0,0.003971480625043795,0.48602743618637007,0.0,3.075645044849036e-05,0.00024998143599702974,0.0003984664828297657,1.379921560995968e-05,0.22681186017202115,0.26581193337793263,0.16901823323344448,1.2093715291602925e-05,1.4366678803805784e-05,0.0017972015005206178,0.24928023825607307,2.7780895321376294e-05,0.012420903773245869,0.013705622682943223,0.09564414126341221,0.554213191774971,0.261026402508438,0.0010826284457055538,8.262711864406779e-05
81585,1433966,2013,51,0,0,0,0,0.001254173856698502,0.006948835287562837,0.6876990527833176,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.2039293435121205,0.11153547187640084,0.0,0.6145505771054216,0.5222070819123488,0.0,0.0,0.1048387096774194,0.08319912057905857,0.8301489833181533,0.5783851572500348,0.0,1.0,0.0,0.5144169086623235,0.015863538462578347,0.010234039582062269,0.005962945389922391,0.013914316198181542,0.0,0.0,4.8319599861373786e-05,1.2538741980763252e-05,2.7656876861661206e-06,0.28639391775192974,1.4726989131810949e-06,5.887558491313417e-05,0.0017263735240333994,0.0017263735240333994,7.144096003435773e-06,9.962103345640258e-05,7.733832607073784e-07,0.003931329269147222,0.4864161775513204,1.285022455927246e-05,0.0,0.0,0.0002014303568948757,6.714676510912119e-06,0.22739665833830824,0.26635337608710696,0.16983303085299456,2.3889855193947906e-07,1.1477511992021151e-07,0.0017972015005206178,0.24954505368599011,1.733619563634106e-06,0.012348399180188175,0.004104561038340209,0.09564414126341221,0.554213191774971,0.2598103359895615,0.0011022429075533387,3.5805084745762713e-07
81586,1433966,2014,51,0,0,0,0,0.0008831082064831799,0.005406054781355117,0.6895447492478993,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.0,0.1673867232375059,0.11591821110772578,0.0,0.6034565498661245,0.5300952526618854,0.0,0.0,0.1428571428571428,0.07570510120883957,0.8100344210213173,0.5841274636142633,0.0,1.0,0.0,0.5086182625799661,0.004412442645715359,0.02347682226307464,0.07733298640015497,0.10821802750141825,0.0,0.0,4.977543557322539e-05,2.6597331474346293e-06,4.868476250600441e-06,0.2864002922229407,1.4054182521728215e-06,4.905275531344547e-05,0.0031360166169404342,0.0031360166169404342,1.2867631876708596e-05,7.606980791438283e-05,1.9402891099083345e-06,0.003935813888304954,0.48641496252020966,3.67605926446849e-06,0.0,1.0281601645056262e-07,0.00020285872993830223,7.908377241083001e-06,0.22739483052159107,0.2664144962974924,0.16986775629932893,2.3889855193947906e-07,5.540867858217107e-08,0.0017972015005206178,0.2495322862357108,2.237467673726112e-06,0.012340700175191446,0.0040832484731389476,0.09564414126341221,0.554213191774971,0.2598110216825441,0.0011136623356553367,2.9307909604519776e-07
81589,1434110,2013,28,0,0,0,0,0.0004162148780304855,0.0004605527968317449,0.6558399135644774,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,1.0,0.4966910484151864,0.11153547187640084,0.0,0.5470760546921585,0.48808487301011955,0.0,0.0,0.1842105263157895,0.061049054805152554,0.8295031775907017,0.5827156394785591,0.0,1.0,0.0,0.4772737452474747,0.0574856078334661,1.0,0.05887801847368791,0.12279922108883866,0.0,0.0,2.77021370271355e-07,5.840736309596706e-07,4.973206120671044e-08,0.2864188406034363,2.765982730340128e-07,3.9571589352006804e-05,0.0022474811298693626,0.0022474811298693626,1.3875238480661386e-06,6.992989932176375e-05,8.553547583860405e-08,0.0039250578095438304,0.48642978296016853,0.0,0.0,0.0,1.1466661376396134e-05,4.232025176446728e-07,0.22741712546340315,0.2664238852107315,0.16987649305702107,3.1434019992036713e-07,4.828470562160622e-07,0.0017972300275285627,0.2496755085893852,0.0,0.012333064862138785,0.004089323550135569,0.09564414126341221,0.554213191774971,0.2598835653372211,0.0010924392995444532,1.553672316384181e-06
81598,1434316,2013,28,0,0,0,0,0.2365375433145426,0.6693264191501613,0.8470008381845343,1.0,0.0,0.05263157894736842,1.0,0.0,0.0,1.0,0.8114280820972765,0.19999101014016013,0.0,0.7317282207991751,0.5222070819123488,0.0,0.0,0.01262111415312324,0.034617632023936355,0.8934535605802043,0.5611354888151727,0.0,0.0,0.0,0.5100388768558652,0.007217854454106128,0.00872873151011428,0.014967223957669215,0.012727814756338902,0.0,0.0,0.0003221228069802148,2.1416033135187924e-06,1.6260336223838742e-05,0.2865255101623188,0.0004040128937256807,8.68626415307255e-05,0.00022369935122480762,0.00022369935122480762,3.5761775369799883e-06,0.0002499552721890604,0.0,0.003944047368789854,0.48634611728969673,0.0,0.0,0.0,4.562858333168012e-05,1.3877173968473172e-06,0.22729126406792402,0.26626481579736555,0.16973257924281435,6.508937739684402e-06,3.2057878322541838e-06,0.0017972015005206178,0.24952414283421723,0.0,0.012334757523803896,0.006100124240304153,0.09564414126341221,0.554213191774971,0.2602241550331862,0.0010883961263966646,4.435028248587571e-05
81599,1434316,2014,28,0,0,0,0,0.24169488147402,0.6826182913821409,0.854394884952553,1.0,0.0,0.10526315789473684,1.0,0.0,1.0,1.0,0.7833325118869784,0.24205861903498782,0.0,0.6662216082160134,0.6109536370632637,0.0,0.0,0.1807244987285839,0.01034547012097804,0.8299405385261598,0.5524623918741902,0.0,0.0,0.0,0.5093210363439807,0.005800271734611454,0.005944965871467043,0.006439375984330489,0.005983440915252098,0.0,0.0,0.0002939550382881551,2.0254166234891806e-06,1.4979296835461183e-05,0.2864794502607087,0.0003671206646061441,0.00010376698388258107,0.00022517725141152332,0.00022517725141152332,3.1921307576045392e-06,0.00021957289006717303,5.370618088852351e-06,0.003941419662252119,0.48632167458723236,0.0,0.0,0.0,4.54401174440058e-05,6.700901913731163e-06,0.22725449399694872,0.26618354517981957,0.1696555100662643,8.35516251388336e-06,4.749315307043234e-06,0.0017972015005206178,0.2494758441034981,0.0,0.012332883436601135,0.00409031946439731,0.09564414126341221,0.554213191774971,0.26019246669728985,0.001086606406383217,3.55225988700565e-05
81610,1434524,2013,38,0,0,0,0,0.0001552767976163562,0.004818305223374121,0.6026802707944786,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,1.0,1.0,0.07320401695946988,0.0,0.5702038988227445,0.44138628757316783,0.0,0.0,0.05882352941176471,0.19568194248794515,0.8048455612341734,0.5506556404281656,0.0,0.0,0.0,0.512473426097341,0.012025572710930018,0.018465016120898358,0.009582387475229305,0.02229603417564487,0.0,0.0,1.6544659284078586e-05,9.326337010485063e-07,1.3755303046703087e-06,0.28642920756014306,2.0154295786478336e-05,5.24426992242076e-05,9.645761885297933e-05,9.645761885297933e-05,0.0,5.6926304832230045e-05,0.0,0.003931364305234391,0.48642259075988437,0.0,0.0,0.0,8.75870414823338e-06,2.6787195368921813e-07,0.22740630596767417,0.2663925696094489,0.16985937829738743,1.661811856912341e-06,1.6899646967562176e-06,0.0017972015005206178,0.24965951475478357,0.0,0.012333062932079874,0.004085190505949343,0.09564414126341221,0.554213191774971,0.25990375666553495,0.0010826284457055538,8.086158192090394e-05
81611,1434524,2014,38,0,0,0,0,0.000647593393527872,0.01800171247483167,0.6191587212044407,0.0,0.0,0.15789473684210525,0.0,0.0,0.0,1.0,1.0,0.06373477672047585,0.0,0.5754456669162581,0.46751851231028546,0.0,0.5294573125202613,0.2678951294306158,0.18287489694020112,0.8085117426970851,0.524530556103225,0.0,0.0,0.0,0.5124868404724376,0.012052063255856156,0.03491005307821886,0.01392235685020338,0.040457542146685614,0.0,0.0,1.1522910188946788e-05,7.944657453376165e-07,1.3453985264097723e-06,0.28642751111183873,1.3852340538703394e-05,3.861599886377622e-05,0.00010598186450070286,0.00010598186450070286,0.0,5.6926304832230045e-05,0.0,0.003932555532198164,0.48641273822938613,0.0,0.0,0.0,1.2250282698831512e-05,4.806455186546145e-07,0.2273914844377621,0.2663790514198713,0.1698385810154898,1.8189819568725245e-06,1.0408916047936422e-06,0.0017972015005206178,0.24964590012203905,0.0,0.012332883436601135,0.004376047266090862,0.09564414126341221,0.554213191774971,0.2598957413805729,0.0010826284457055538,5.176553672316384e-05
81690,1434868,2013,28,0,0,0,0,0.2365375433145426,0.5002124905828037,0.8695642896972909,1.0,0.0,0.05263157894736842,0.0,0.0,0.0,1.0,1.0,0.25054674709081354,0.0,0.720890919941493,0.5071909796873583,0.0,0.0,0.01180645992243514,0.015178513707552535,0.880091741362459,0.5542442218148624,0.0,0.0,0.0,0.49090014799280063,0.030576353283400814,0.008951238495717925,0.018349424243908515,0.03141172343444271,0.0,0.0,0.0003573045210046768,7.008883571516049e-06,2.2903954517982237e-05,0.28657307415259436,0.0004490610340852201,3.861599886377622e-05,0.00016794419825485823,0.00016794419825485823,0.0,5.6926304832230045e-05,0.0,0.003926529325204961,0.48632067022683845,0.0,8.671143329014904e-05,5.033700805392129e-06,4.1680718947765193e-05,1.2315076032845674e-06,0.2272529831000656,0.2662332118387967,0.1696736694382307,1.6115174249250822e-06,3.2057878322541835e-07,0.0017972015005206178,0.24955855822233503,0.0,0.012332883436601135,0.008522088133432594,0.09564414126341221,0.554213191774971,0.2602665415110543,0.0010894177884286328,9.703389830508474e-05
81691,1434868,2014,28,0,0,0,0,0.24169488147402,0.2063256444376421,0.8656429530846262,1.0,0.0,0.10526315789473684,0.0,0.0,1.0,1.0,1.0,0.231562008524707,0.0,0.6686598285036631,0.5043343095705589,0.0,0.0,0.02954952689321304,0.0060528465487720146,0.81058673129143,0.5488232604486594,0.0,0.0,0.0,0.5083224262282606,0.0038282286134434895,0.00266921942548796,0.005666771111984599,0.0068607796146821646,0.0,0.0,0.0006292982481091922,6.40596885568671e-06,4.193407400949824e-05,0.2866947579952033,0.000791287854118303,3.861599886377622e-05,0.0002227031370248733,0.0002227031370248733,1.3173217486104113e-06,5.6926304832230045e-05,1.2767951757991628e-06,0.003929647536963072,0.48627027093234043,0.0,0.00017673091567194438,2.9706688753070202e-05,5.446664153788164e-05,2.869219285139437e-06,0.22717716555744724,0.2660727929133313,0.16953252015363188,2.4790963767052956e-06,3.0870549495781025e-06,0.0017972015005206178,0.24949057649460527,0.0,0.012332883436601135,0.00867461240261826,0.09564414126341221,0.554213191774971,0.2605651707908104,0.0010845848198093226,0.000285593220338983
81699,1435064,2014,36,0,0,0,0,4.353495587475366e-05,0.0005187959424070098,0.4755749102015573,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1669297124878083,0.0,0.508676076108244,0.0,0.4923695448210667,0.0,0.3103448275862069,1.0,0.7178494984303044,0.5754153569726695,0.0,0.0,0.0,0.5108489867201519,0.008817649569444612,0.022192913927217596,0.08917018120697433,0.07023711097008511,0.0,0.0,6.805884601113481e-05,8.547572169205503e-06,5.8046091674326375e-06,0.28642891083516825,5.337599106656353e-06,0.00012286544741132364,0.0004444538494849742,0.0004444538494849742,1.424689665425053e-06,0.00015215588048728918,3.6483256430604593e-06,0.00394138462616495,0.48646155994316786,0.00010021257212268447,0.0,7.996801279488205e-07,3.8823972860912175e-05,4.7472537263216145e-06,0.22746492876673965,0.26641511914923066,0.16995006964082218,1.6871686330392507e-05,2.9283486630677412e-05,0.001797208632272604,0.24969198386248023,9.64475126379911e-06,0.012424856533895983,0.0040832484731389476,0.09564854686278688,0.5542139361767039,0.2599417626969703,0.0010857948734216535,4.519774011299435e-06
81706,1435387,2014,13,0,0,0,0,0.00475009596217553,0.007777410625284917,0.7404320030448931,0.0,0.0,0.10526315789473684,1.0,0.0,0.0,0.0,0.03306017234740133,0.14739877557461634,0.0,0.5264743252901168,0.0,0.0,0.0,0.0,0.006177929353357244,0.8054797422109653,0.6012014955535546,0.0,1.0,0.0,0.5167314626983496,0.020434291645891396,0.00753334672023967,0.03512179813831136,0.013778679008995055,0.0,0.0,1.0609329074222108e-07,3.0459753872627985e-07,7.132162660115297e-07,0.2864245397693322,6.728066100827337e-08,3.861599886377622e-05,0.0015243171999873844,0.0015243171999873844,1.41643059490085e-06,5.6926304832230045e-05,0.0,0.003924041763015906,0.4864462446719906,0.0,0.0,0.0,9.234828496042216e-06,2.7285425479722326e-07,0.22744188943182908,0.2664392719555238,0.16990871776474065,5.0734508267147255e-06,9.581743631959724e-06,0.0017972015005206178,0.24968134369856726,0.0,0.012332883436601135,0.004087979065882218,0.09564414126341221,0.554213191774971,0.2598848701510522,0.001082773362305833,2.824858757062147e-06
81735,1436126,2013,87,0,0,0,0,0.1493319000304792,0.5692287682797448,0.9553700575921239,1.0,0.0,0.05263157894736842,0.0,1.0,1.0,0.0,0.005148421914120471,0.11153547187640084,0.0,0.7316751395960541,0.0,0.0,0.5562505451560669,0.02277153918291774,0.003227541704809135,0.8313022620969479,0.5488232604486594,0.0,0.0,0.0,0.48114988209482473,0.04983105989108944,0.00284133857085906,0.016224706923598477,0.003850134953127199,0.0,0.0,0.0010322287782047318,4.703362819631154e-05,0.00012988025104744495,0.28691689245049806,7.496560762121837e-05,0.0011935859047434783,0.00031151946454209285,0.00031151946454209285,3.160952766375672e-05,0.00023242197030073352,2.4429288297321315e-05,0.004920082685165721,0.4865588065258929,0.00018182108779388493,0.0,0.0,0.0008609022556390978,5.9078368079510494e-05,0.22761122043617013,0.2668674363883827,0.17058906639091714,0.00037068672855675936,0.00030795747779695096,0.0017972015005206178,0.24976019324717202,0.0003291107200252163,0.01353617287460465,0.004132845003373659,0.0957758828963263,0.5543660748062725,0.2604790397635358,0.0011057571351101084,0.00014745762711864405
81736,1436126,2014,87,0,1,1,1,0.1690189873473301,0.5779609170752349,0.9589541515606534,1.0,0.0,0.10526315789473684,0.0,1.0,1.0,0.0,0.006291018974102607,0.11591821110772578,0.0,0.7490111988997886,0.5582541236313717,0.5608213119220042,0.0,0.03292181069958848,0.0042041927950881,0.845356946161879,0.5560018084182031,0.0,0.0,0.0,0.5039305530196686,0.0048440677850352465,0.006434942780252631,0.028437127966115788,0.01766626602855153,0.0,0.0,0.00101063879353869,3.3062963765453616e-05,0.0001379997413932817,0.28692244836985437,7.896506913671016e-05,0.001390005127276819,0.0003142234745133431,0.0003142234745133431,5.4815451069136676e-05,0.00023513816827415708,3.156318458080489e-05,0.005090252960549366,0.4865272696095243,0.0001732702542874039,0.0,0.0,0.000927678695419287,6.644484680596399e-05,0.22756377827403984,0.26702604443009065,0.17055657789220444,0.0003987174919843249,0.0003136764449791822,0.0017972015005206178,0.2497536229179651,0.0003181359052670037,0.013705641697301527,0.0041205952579542425,0.09568194414836921,0.5543320519860883,0.2604098380299974,0.0011161186720300687,0.00012944915254237287
81742,1436161,2013,28,0,0,0,0,7.153752830755892e-06,0.0002052450135153841,0.6468310699665328,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,1.0,0.9050315516737014,0.07320401695946988,0.0,0.4449945881808021,0.0,0.0,0.0,0.0,0.00909941371720926,0.7265310596565061,0.5053575674368836,0.0,1.0,0.0,0.6374584445717596,0.25884446834546415,0.034257147351449135,0.036866900364543244,0.2143716933797648,0.0,0.0,2.4755101173184915e-07,0.0,1.725995065409362e-08,0.28642147429338527,2.990251600367705e-07,3.8858900356594604e-05,1.6475850229682656e-05,1.6475850229682656e-05,1.0323838155254009e-07,5.6926304832230045e-05,0.0,0.003924672412584962,0.4864484689628142,0.0,0.0,0.0,4.959628623008709e-07,1.4653826788250445e-08,0.22744523551565804,0.2664418325682253,0.1699132127632634,2.766193759299231e-07,7.123972960564852e-08,0.0017972015005206178,0.24968527917834496,2.1491151615298834e-08,0.012333088022845719,0.0040832484731389476,0.09564414126341221,0.554213191774971,0.25989089492920053,0.0010826284457055538,9.03954802259887e-06
81743,1436161,2014,28,0,0,0,0,4.354325460419226e-06,0.001205775180805988,0.3959896698239211,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.16875268462159687,1.0,0.42355151019228787,0.0,0.0,0.0,0.0,1.0,0.6803390816448837,0.6024259655989963,0.0,1.0,0.0,0.12952918439695432,0.7442073407234666,0.0854416390262722,0.04593046794790464,0.09731786826597633,0.0,0.0,3.241739439345644e-06,8.478488191350058e-08,3.800114559265697e-07,0.2864194135895946,2.4594819413024377e-06,3.863468359399302e-05,0.0004819049349572297,0.0004819049349572297,1.6001949140643712e-06,5.6926304832230045e-05,0.0,0.003924041763015906,0.486436681201313,0.0,2.937191570161298e-06,0.0,1.8380383676870277e-05,6.731968026522254e-07,0.227427067901917,0.26642841818727075,0.16989392436584644,0.0,0.0,0.0017972015005206178,0.24968083800154506,1.193952867516602e-07,0.012333244357617526,0.004128064614917302,0.09564414126341221,0.554213191774971,0.259882273837817,0.0010847514738996436,4.590395480225989e-06
81750,1436304,2013,28,0,0,0,0,0.2365375433145426,0.7414783524663495,0.8873173227034117,1.0,0.0,0.10526315789473684,1.0,0.0,1.0,1.0,0.6778833647535434,0.07320401695946988,0.0,0.7073569935070974,0.5450502871650184,0.0,0.0,0.02975429830517702,0.008015749339673129,0.8353148976454398,0.5611354888151727,0.0,0.0,0.0,0.5121928564667377,0.011471507213965922,0.003568656665553942,0.006540813519496808,0.025358963854788617,0.0,0.0,0.0010213070633299912,1.0136503659880736e-05,5.0728750221600215e-05,0.2867280832794454,0.001286765068670231,3.861599886377622e-05,0.00023805140414913582,0.00023805140414913582,1.140990592918673e-05,0.00013824959744970154,1.7757521181910197e-06,0.003931854810454769,0.4861941551124394,0.0,0.0,8.653966984634717e-05,0.00017439046164223222,6.90722779490973e-06,0.22706266168439207,0.2659246003368013,0.16938712910986367,2.850017812611329e-06,3.7202969905172004e-07,0.0017972015005206178,0.24936421568444508,0.0,0.012332883436601135,0.01037428947741889,0.09564414126341221,0.554213191774971,0.26092744968810955,0.001096975189133191,0.000263771186440678
81783,1437106,2013,73,0,0,0,0,0.1919959089885414,0.1968470101965661,0.8619676777939068,1.0,0.0,0.2631578947368421,0.0,1.0,1.0,1.0,0.8885346187030025,0.11209910883777877,0.0,0.7339677285455667,0.564501370414394,0.6466647577224728,0.0,0.112876254180602,0.026508055714891513,0.7749260431908583,0.5267388256474432,0.0,0.0,0.0,0.5059129472080693,0.0009292598323243645,0.009275062587853877,0.046099918217097746,0.0006789603102998498,0.0,0.0,0.0012025261920611205,2.2282723039192596e-05,0.0006508475805937306,0.28747292845039984,0.001302590975265177,0.00023650330734272234,0.00015388772536787317,0.00015388772536787317,1.8925660106211648e-05,0.00525409462778329,0.00046691024477402,0.011551432975965245,0.4863380726079075,0.0,0.0,0.00018497743759639002,0.0009479635764873926,0.0005014489703928222,0.22728011291190367,0.26889008973678746,0.17295856371080068,0.0001929126762924621,0.0002237244130637833,0.0017972015005206178,0.24790093563279308,3.110486010454251e-05,0.013203403697491059,0.004091763540076836,0.09583912456476941,0.5542645188846177,0.260612956268765,0.0017791193641372599,0.0006042372881355933
81784,1437106,2014,73,0,0,0,0,0.1835141490033495,0.2098281296470387,0.8771783900504984,1.0,0.0,0.3157894736842105,0.0,1.0,1.0,1.0,0.8013016859374075,0.10316146758837452,0.0,0.7300359410973039,0.5996763569675915,0.6450767876166116,0.0,0.1374781085814361,0.01842989811803031,0.769423267170074,0.5267388256474432,0.0,0.0,0.0,0.5073603043146896,0.0019282419504660627,0.010916953216207493,0.048319343262290745,0.002205976382111294,0.0,0.0,0.0010777133295746053,2.129356608353509e-05,0.0006413572406078076,0.28732122422585477,0.001010936785423313,0.0002914284064385904,0.0001482935994759344,0.0001482935994759344,1.8925660106211648e-05,0.0014312899500674983,0.000480639282642476,0.013157732464438372,0.4862650139630591,0.0,0.0,0.00017508853601416578,0.0009040708631737655,0.0005136679173219369,0.22716701675252982,0.26913965720085814,0.17355135483054068,0.00013839351201827365,0.00014251903683885572,0.0017972015005206178,0.24781628642977901,3.294354752051808e-05,0.013374051786182667,0.004123284226460944,0.09589831592411,0.55425492708524,0.2605014412867062,0.0019337526224651423,0.0003737994350282486
